stkcd,accper,C_Innovation,sust_score,env_score,social_score,industrycode,sic2,gov_score,X_breadth1,X_breadth2,SOE,Size,Lev,Age,Growth,Cash,ROE,MTB,yrf1,yrf2,yrf3,yrf4,yrf5,yrf6,yrf7,yrf8,yrf9,indus1,indus2,indus3,indus4,indus5,indus6,indus7,indus8,indus9,indus10,indus11,indus12,indus13,indus14,indus15,indus16,indus17,indus18,indus19,indus20
55,2011,,"14,58",0,"4,53",C33,C3,"3,35","0,6931472","0,6931472",0,"7,980366","0,4674601","2,890372","0,1608036","-0,0263694","0,052867","2,801666",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2012,"5,15","16,63",0,5,C33,C3,"3,876667","0,6931472","0,6931472",0,"7,965546","0,5023974","2,944439","0,0364219","0,0254584","0,005578","3,203666",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2013,"5,9","18,38",0,"3,4",C33,C3,"4,993333","0,6931472","0,6931472",0,"7,640604","0,5322003","2,995732","0,2501746","0,0602197","0,068566","3,745974",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2014,"4,48","17,19",0,"2,83",C33,C3,"4,786667","1,098612","1,098612",0,"8,012681","0,6449265","3,044523","0,1091218","-0,129541","0,073662","6,124684",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2015,"4,12","22,37",0,5,C33,C3,"5,79","1,098612","1,098612",0,"7,752335","0,7011651","3,091043","0,3158104","-0,0806683","0,051785","8,407251",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2016,"2,7","30,47",0,"4,23",C33,C3,"8,746667","1,098612","1,098612",0,"7,761745","0,6607786","3,135494","0,6482728","0,0686185","0,345112","5,587379",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2017,"3,83","28,04",0,"3,6",C33,C3,"8,146667","1,386294","1,386294",0,"7,673223","0,5752446","3,178054","-0,2988666","0,0731544","0,345112","3,241189",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2018,"4,54","29,38",0,5,C33,C3,"8,126667","1,386294","1,386294",0,"7,698936","0,5125942","3,218876","0,0343377","0,0363175","0,345112","1,854257",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2010,,"20,68",0,"3,58",L72,L,"5,7","0,6931472","0,6931472",1,"6,001415","0,1996126","2,70805","0,3544987","0,0746753","0,05577","3,160605",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60,2010,,"51,54",17,-5,C32,C3,"13,18","1,609438","1,386294",1,"9,218408","0,6138002","2,833213","0,2717118","0,133323","0,183514","7,934282",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2011,,"64,28",17,"5,25",C32,C3,"14,01","1,791759","1,609438",1,"9,311632","0,525585","2,890372","0,9350312","0,0763546","0,177977","3,656372",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2012,"1,48","66,16",17,"7,48",C32,C3,"13,89333","1,609438","1,386294",1,"9,290168","0,4959877","2,944439","-0,011427","0,1056625","0,077643","3,616176",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2013,"1,13","65,98",20,"5,58",C32,C3,"13,46667","1,791759","1,609438",1,"9,261128","0,5614274","2,995732","0,1478174","0,0672007","0,062703","3,324436",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2014,"0,98","16,81",0,"1,8",C32,C3,"5,003334","1,609438","1,386294",1,"9,2322","0,5407975","3,044523","0,1628962","0,060455","0,087122","4,176699",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2015,"1,13","69,1",23,"7,35",C32,C3,"12,91667","1,609438","1,386294",1,"8,968014","0,5032387","3,091043","-0,3105966","0,0210929","0,036166","4,947546",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2016,"1,3","69,99",23,"7,32",C32,C3,"13,22333","1,94591","1,609438",1,"9,222269","0,5158291","3,135494","-0,1107973","0,0828783","0,042458","4,068181",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2017,"1,21","28,27",0,"4,99",C32,C3,"7,76","1,791759","1,609438",1,"9,178333","0,4485325","3,178054","0,2606895","0,1308635","0,117451","3,367965",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2018,"0,95","25,18",0,5,C32,C3,"6,726666","1,791759","1,609438",1,"9,195734","0,450591","3,218876","0,0523249","0,1010835","0,086124","2,139165",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2010,,"75,49",7,15,C39,C3,"15,43333","1,791759","1,609438",1,"11,35313","0,7033713","2,639057","0,1657688","0,0111929","0,162033","5,506455",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2011,,"69,84",6,15,C39,C3,"15,24667","1,609438","1,609438",1,"11,38691","0,7505054","2,70805","0,227579","-0,0171989","0,087534","5,219591",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2012,,"23,34",7,"-6,87",C39,C3,"10,44667","1,609438","1,609438",1,"11,2696","0,7893019","2,772589","-0,0235941","0,014426","-0,106469","5,227693",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2013,"9,81","60,95",8,"11,51",C39,C3,"13,81333","2,397895","2,302585",1,"11,14321","0,7639308","2,833213","-0,1066932","0,0257253","0,062037","5,137733",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2014,"11,06","33,47",0,"12,24",C39,C3,"7,076667","2,484907","2,397895",1,"11,23333","0,7524577","2,890372","0,082909","0,0236563","0,109288","5,400919",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2015,"12,18","30,48",0,"7,24",C39,C3,"7,746666","1,94591","1,791759",1,"11,34595","0,6414326","2,944439","0,2297143","0,0612493","0,107416","3,572768",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2016,"12,61","-5,22",0,"-6,87",C39,C3,"3,26","2,079442","1,94591",1,"11,30797","0,7113469","2,995732","0,0104485","0,0371376","-0,033428","4,096864",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2017,"11,91","31,97",0,"11,16",C39,C3,"6,936666","2,397895","2,197225",1,"11,22221","0,6847774","3,044523","0,0748973","0,0501519","0,124879","5,531662",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2018,"12,75","9,25",0,"3,41",C39,C3,"1,946667","2,397895","2,197225",1,"11,13079","0,7451837","3,091043","-0,2141439","-0,0712434","-0,177413","5,416288",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2010,,"17,98",0,"2,41",E48,E,"5,19","0,6931472","0,6931472",1,"5,463832","0,7064914","3,295837","-0,0239773","0,1162212","0,089599","7,838903",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2011,,"19,31",0,"1,99",E48,E,"5,773334","0,6931472","0,6931472",1,"5,517453","0,7237008","3,332205","0,4391098","0,0489076","0,140164","5,765499",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2012,"4,49","56,49",20,"-1,62",E48,E,"12,70333","0,6931472","0,6931472",1,"5,560682","0,7563212","3,367296","-0,3692507","-0,0019326","0,201491","5,112197",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2013,"2,54","64,82",17,"4,69",E48,E,"14,37667","1,791759","1,609438",1,"5,666427","0,7579269","3,401197","0,7816993","0,1903242","0,225084","6,068314",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2014,"2,57","56,85",17,"2,51",E48,E,"12,44667","1,609438","1,386294",1,"5,659482","0,7598301","3,433987","0,0222576","0,0345603","0,209138","7,053293",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2016,"1,63","55,85",14,"3,16",E48,E,"12,89667","2,197225","2,079442",1,"7,615791","0,6986462","3,496508","1,044516","0,0118587","0,156581","6,115894",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2017,"1,65","22,11",0,"3,6",E48,E,"6,17","2,397895","2,302585",1,"7,601402","0,6402409","3,496508","0,1104904","0,1153883","0,139535","4,04335",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2018,"1,3","23,45",0,"4,64",E48,E,"6,27","2,484907","2,397895",1,"7,560601","0,5974125","3,496508","0,0258353","0,0159314","0,141482","2,766216",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,2010,,"60,93",8,"14,4",C39,C3,"12,84333","1,609438","1,609438",1,"8,505323","0,6744472","2,639057","2,078923","-0,0429204","0,087357","3,215487",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2011,,"50,81",6,15,C39,C3,"9,936666","1,609438","1,609438",1,"10,42207","0,6883401","2,70805","-0,0836061","0,0194225","0,044968","2,852131",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2012,"2,32","54,68",7,15,C39,C3,"10,89333","1,791759","1,791759",1,"10,65422","0,7385232","2,772589","0,0429416","0,1164477","0,009327","3,255914",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2013,"2,2","28,83",7,"-6,87",C39,C3,"12,27667","1,94591","1,94591",1,"10,61049","0,7785103","2,833213","-0,023736","0,0164455","-0,080583","4,092276",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2014,"2,29","25,07",0,15,C39,C3,"3,356667","1,94591","1,94591",1,"10,58431","0,7911536","2,890372","-0,0083903","0,0642049","-0,03961","4,683724",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2016,"2,15","47,31",5,15,C39,C3,"9,103333","2,079442","2,079442",1,"10,49924","0,7673777","2,995732","-0,052206","0,0507719","0,023575","5,031087",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2017,"6,33","22,48",0,"6,16",C39,C3,"5,44","1,386294","1,386294",1,"9,534523","0,5027766","3,044523","-0,3992136","-0,0264881","0,05932","3,850625",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2018,"7,49","30,48",0,"12,5",C39,C3,"5,993333","1,098612","0,6931472",1,"9,535751","0,5844061","3,091043","0,0528719","0,0028034","0,14869","3,498907",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2015,"4,54","20,91",0,"5,94",C38,C3,"4,99","0,6931472","0,6931472",1,"8,125631","0,5529559","2,944439","0,2804344","0,0442308","0,074032","6,801",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2016,"4,58","25,09",0,"7,09",C38,C3,6,"0,6931472","0,6931472",1,"8,39886","0,5949425","2,995732","0,8827752","0,0593175","0,118692","5,33285",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2017,"4,44","24,23",0,"6,92",C38,C3,"5,77","1,098612","0,6931472",1,"8,500251","0,6103728","3,044523","0,1865954","0,0415528","0,134537","4,035731",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2018,"4,03","24,96",0,"7,08",C38,C3,"5,96","1,098612","0,6931472",1,"8,337828","0,6344592","3,091043","0,0425587","-0,010742","0,122035","3,348032",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2013,,"18,48",0,"1,91",F51,F,"5,523334","0,6931472","0,6931472",1,"5,916202","0,0857419","2,70805","-0,1003815","0,0182061","0,03716","1,58807",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,2014,,"18,64",0,"3,75",F51,F,"4,963333","0,6931472","0,6931472",1,"5,953243","0,0703586","2,772589","0,1607746","0,0111827","0,023177","2,288235",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,2015,,"24,46",0,5,F51,F,"6,486667","0,6931472","0,6931472",1,"5,950643","0,0892185","2,833213","-0,0099661","0,0259897","0,076415","4,579781",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,2016,,"25,74",0,"1,49",F51,F,"8,083333","0,6931472","0,6931472",1,"5,966147","0,0610004","2,890372","-0,0929423","-0,018717","0,137303","3,445311",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,2017,,"21,37",0,"2,82",F51,F,"6,183333","0,6931472","0,6931472",1,"5,986452","0,0610004","2,944439","0,3735267","0,0320053","0,065862","2,969304",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,2018,,"20,41",0,"3,4",F51,F,"5,67","0,6931472","0,6931472",1,"5,998937","0,0610004","2,995732","0,3306233","0,0295086","0,045586","2,013244",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,2010,,"58,63",13,10,C39,C3,"11,87667","3,637586","2,772589",1,"10,85269","0,6616848","2,197225","0,1709846","0,0148762","0,035625","2,759292",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2011,,"56,73",9,"6,6",C39,C3,"13,71","3,637586","2,772589",1,"10,93649","0,7394673","2,302585","0,1728094","0,022513","0,089419","3,647092",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2012,,"67,41",13,"7,94",C39,C3,"15,49","3,637586","2,772589",1,"11,14092","0,7462796","2,397895","0,1443454","0,0491004","0,064415","3,85881",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2013,,"28,67",0,"7,29",C39,C3,"7,126667","3,637586","2,772589",1,"11,20924","0,7443913","2,484907","0,2277578","0,0663623","0,143549","3,908236",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2014,,"28,25",0,"5,82",C39,C3,"7,476666","3,637586","2,772589",1,"11,24269","0,7107946","2,564949","0,1846444","0,0582733","0,180814","3,794999",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2015,"3,6","70,07",15,"6,09",C39,C3,"16,32667","3,555348","2,639057",1,"10,3026","0,6632857","2,639057","0,0353723","0,0661634","0,100171","3,35424",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2016,"4,01","85,8",20,15,C39,C3,"15,79333","3,401197","2,639057",1,"11,28428","0,6890867","2,70805","0,0163617","0,0545615","0,051275","3,09738",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2017,"4,25","30,59",0,"9,75",C39,C3,"6,946667","3,637586","2,70805",1,"11,22603","0,6622273","2,772589","0,0478869","0,0574545","0,070972","2,934075",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2018,5,"29,13",0,"7,4",C39,C3,"7,243333","3,496508","2,639057",1,"11,38691","0,6842165","2,833213","0,0154698","0,0544011","0,07069","2,712081",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2017,"0,26","26,22",0,"11,56",Q83,Q,"4,886667","0,6931472","0,6931472",0,"9,799349","0,6884502","3,218876","0,632274","0,0056406","0,075469","7,977789",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,2018,,"11,23",0,"-1,37",Q83,Q,"4,2","0,6931472","0,6931472",0,"9,522813","0,6952329","3,258096","0,041503","0,0450484","0,081822","5,943267",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,2010,,"17,54",0,"4,41",F51,F,"4,376667","0,6931472","0,6931472",1,"5,673323","0,1900058","2,484907","0,3255699","-0,1200883","0,00871","4,3714",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2011,,"13,67",0,"4,64",F51,F,"3,01","0,6931472","0,6931472",1,"5,662961","0,2729017","2,564949","0,1095508","0,1312961","-0,012456","3,329136",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2012,,"16,49",0,5,F51,F,"3,83","0,6931472","0,6931472",1,"5,545177","0,4552499","2,639057","0,6123612","0,2153465","0,049854","3,073147",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2013,,"28,93",0,5,F51,F,"7,976666","0,6931472","0,6931472",1,"5,463832","0,6066767","2,70805","-0,0711641","0,2153465","0,098099","3,748672",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2014,,"28,63",0,5,F51,F,"7,876667","1,098612","1,098612",1,"5,7301","0,6565819","2,772589","0,632005","0,2153465","0,113717","7,499958",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2015,,"29,87",0,"3,65",F51,F,"8,74","0,6931472","0,6931472",1,"5,948035","0,5797009","2,833213","-0,3992136","-0,129541","0,133124","8,503972",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2016,"4,4","28,07",0,"4,26",F51,F,"7,936666","1,098612","1,098612",1,"6,003887","0,5175354","2,890372","0,4576958","-0,129541","0,100214","6,88203",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2017,"2,99","25,14",0,"2,94",F51,F,"7,4","1,609438","1,609438",1,"5,97381","0,5407704","2,944439","0,2609749","0,0503046","0,088945","4,856148",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2018,"4,66","26,73",0,"4,25",F51,F,"7,493333","1,609438","1,609438",1,"5,950643","0,5363439","2,995732","-0,3992136","-0,129541","0,083804","4,186427",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,2012,"3,58","73,59","21,5","2,66",C35,C3,"16,47667","2,302585","1,791759",0,"10,36429","0,5370699","2,639057","0,0377481","0,0332712","0,196006","2,883232",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2013,"4,73","67,82",17,"2,24",C35,C3,"16,19333","2,772589","2,197225",0,"10,20463","0,530345","2,70805","-0,1982351","0,0082286","0,094951","2,127936",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2014,"4,66","61,2",17,"4,85",C35,C3,"13,11667","2,639057","2,302585",0,"9,919065","0,5600597","2,772589","-0,3292682","-0,0820211","0,015075","2,591988",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2015,"5,07","56,84",20,-5,C35,C3,"13,94667","2,944439","2,302585",0,"9,859588","0,5667115","2,833213","-0,1971997","-0,0355782","0,002227","2,317634",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016,"4,49","65,54",23,"1,94",C35,C3,"13,53333","2,833213","2,302585",0,"9,626019","0,5760093","2,890372","-0,035215","0,0243273","-0,023081","2,279172",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2017,"3,75","18,51",0,"-0,1",C35,C3,"6,203333","2,944439","2,302585",0,"9,507552","0,5402559","2,944439","0,1623361","0,0342889","0,032832","2,086498",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2018,"3,76","26,08",0,5,C35,C3,"7,026667","2,484907","2,079442",0,"9,623839","0,5851716","2,995732","0,2330458","0,0541868","0,050824","2,127672",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2013,"1,32","13,21",0,"6,65",I65,I,"2,186667","0,6931472","0,6931472",1,"9,078864","0,5769415","2,772589","0,1662277","-0,0095419","0,007204","2,582239",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,2014,"0,95","2,81",0,"-3,63",I65,I,"2,146667","0,6931472","0,6931472",1,"8,670086","0,5545276","2,833213","0,1214062","0,0215005","0,009871","4,031586",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,2015,"0,71","16,83",0,"4,86",I65,I,"3,99","0,6931472","0,6931472",1,"8,662505","0,5034949","2,890372","0,3552424","-0,0446998","0,062916","5,776699",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,2016,"1,68","12,37",0,"-1,21",I65,I,"4,526667","0,6931472","0,6931472",1,"8,68457","0,5514106","2,944439","0,2328018","0,0340964","0,062094","3,996187",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,2017,"1,81","12,88",0,"-0,82",I65,I,"4,566667","0,6931472","0,6931472",1,"8,527935","0,5298702","2,995732","0,0255273","0,0299305","0,060399","3,309796",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,2018,"1,48","19,66",0,10,I65,I,"3,22","0,6931472","0,6931472",1,"8,535426","0,5692187","3,044523","-0,1420199","0,0613537","0,030225","2,737549",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159,2013,,"19,09",0,5,F51,F,"4,696667","1,609438","1,609438",0,"6,385194","0,3042698","2,70805","-0,2369695","0,0182446","0,016881","2,118135",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,2014,,"23,5",0,5,F51,F,"6,166667","1,609438","1,609438",0,"6,508769","0,2644774","2,772589","0,1011945","0,0509172","0,062264","2,600847",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,2015,,"20,91",0,5,F51,F,"5,303333","1,386294","1,386294",0,"6,419995","0,2602881","2,833213","-0,3992136","-0,0561197","0,027528","2,40312",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,2016,,"19,62",0,"4,63",F51,F,"4,996666","1,386294","1,386294",0,"6,270988","0,2927319","2,890372","-0,2296768","-0,0107901","0,016357","2,269444",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333,2014,,"31,45",0,"5,97",C38,C3,"8,493333","2,079442","1,94591",0,"11,38691","0,6198299","2,70805","0,1721841","0,2060693","0,274639","4,15999",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2015,"3,8","74,1",15,"5,58",C38,C3,"17,00667","2,197225","1,791759",0,"11,38691","0,5651135","2,772589","-0,0219965","0,2077294","0,267772","3,798712",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2016,"3,8","74,61",15,"5,76",C38,C3,"17,00667","2,302585","1,609438",0,"11,38691","0,5956834","2,833213","0,1485473","0,1564765","0,253774","4,111062",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2017,"3,53","31,01",0,"5,57",C38,C3,"8,48","2,484907","2,079442",0,"11,38691","0,6657683","2,890372","0,5161173","0,0985165","0,245042","6,377567",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2018,"3,78","32,78",0,"6,66",C38,C3,"8,706667","2,197225","1,94591",0,"11,38691","0,6493966","2,944439","0,0825884","0,105654","0,246898","4,494259",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2010,,"56,23",14,"2,74",C36,C3,"13,16333","1,609438","1,609438",1,"10,54991","0,5519518","2,197225","0,7812594","0,166846","0,345112","4,965438",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2011,,"70,59",20,"4,19",C36,C3,"15,46667","2,079442","1,94591",1,"10,63166","0,5303766","2,302585","-0,0515222","0,0967215","0,241808","2,945174",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2012,"4,14","73,21",23,"3,25",C36,C3,"15,65333","2,772589","2,484907",1,"11,01725","0,5265521","2,397895","-0,1975011","0,0415584","0,107269","2,72375",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
